"","space","start","end","width","peak","feature","names","strand","start_position","end_position","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","external_gene_name","V1","V2","V3","V5","V6","V7","V8","V9"
"1535","20",47481290,47481709,420,"peak1535","ENSG00000234075","peak1535 ENSG00000234075","-",47478214,47479010,"upstream",-2280,2280,"NearestStart","RPL35AP","chr20",47481290,47481709,499,".",793.05,-1,-1
"1536","20",47562423,47562797,375,"peak1536","ENSG00000221294","peak1536 ENSG00000221294","+",47570935,47571015,"upstream",-8512,8138,"NearestStart","AL021394.1","chr20",47562423,47562797,73,".",117.42,-1,-1
"1537","20",48428950,48429329,380,"peak1537","ENSG00000274261","peak1537 ENSG00000274261","+",48407367,48410716,"downstream",21583,18234,"NearestStart","RP1-66N13.4","chr20",48428950,48429329,71,".",113.8,-1,-1
"1538","20",48693244,48693594,351,"peak1538","ENSG00000251876","peak1538 ENSG00000251876","-",48739330,48739448,"downstream",46204,45736,"NearestStart","AL035106.1","chr20",48693244,48693594,212,".",337.5,-1,-1
"1539","20",48758731,48758992,262,"peak1539","ENSG00000251876","peak1539 ENSG00000251876","-",48739330,48739448,"upstream",-19283,19283,"NearestStart","AL035106.1","chr20",48758731,48758992,96,".",152.94,-1,-1
"1540","20",48853893,48854276,384,"peak1540","ENSG00000278231","peak1540 ENSG00000278231","-",48821688,48849458,"upstream",-4435,4435,"NearestStart","RP5-906C1.1","chr20",48853893,48854276,80,".",127.78,-1,-1
"1541","20",48901277,48901574,298,"peak1541","ENSG00000124198","peak1541 ENSG00000124198","+",48921890,49036693,"upstream",-20613,20316,"NearestStart","ARFGEF2","chr20",48901277,48901574,131,".",209.54,-1,-1
"1542","20",48943887,48944164,278,"peak1542","ENSG00000124198","peak1542 ENSG00000124198","+",48921890,49036693,"inside",21997,21997,"NearestStart","ARFGEF2","chr20",48943887,48944164,130,".",207.33,-1,-1
"1543","20",49286910,49287466,557,"peak1543","ENSG00000212304","peak1543 ENSG00000212304","+",49280683,49280772,"downstream",6227,6138,"NearestStart","SNORD12","chr20",49286910,49287466,81,".",129.87,-1,-1
"1544","20",49325537,49325969,433,"peak1544","ENSG00000212304","peak1544 ENSG00000212304","+",49280683,49280772,"downstream",44854,44765,"NearestStart","SNORD12","chr20",49325537,49325969,65,".",104.53,-1,-1
"1545","20",49343764,49344570,807,"peak1545","ENSG00000212304","peak1545 ENSG00000212304","+",49280683,49280772,"downstream",63081,62992,"NearestStart","SNORD12","chr20",49343764,49344570,989,".",1571.33,-1,-1
"1546","20",49380677,49381008,332,"peak1546","ENSG00000212304","peak1546 ENSG00000212304","+",49280683,49280772,"downstream",99994,99905,"NearestStart","SNORD12","chr20",49380677,49381008,140,".",223.66,-1,-1
"1547","20",49440643,49441209,567,"peak1547","ENSG00000158445","peak1547 ENSG00000158445","-",49363877,49482647,"inside",42004,41438,"NearestStart","KCNB1","chr20",49440643,49441209,91,".",145.8,-1,-1
"1548","20",52278298,52278582,285,"peak1548","ENSG00000276817","peak1548 ENSG00000276817","+",52241185,52241266,"downstream",37113,37032,"NearestStart","AL121923.1","chr20",52278298,52278582,118,".",188.25,-1,-1
"1549","20",52811923,52812181,259,"peak1549","ENSG00000232286","peak1549 ENSG00000232286","-",52858338,52862855,"downstream",50932,46157,"NearestStart","RP11-80K6.2","chr20",52811923,52812181,90,".",143.11,-1,-1
"1550","20",55181595,55181985,391,"peak1550","ENSG00000185834","peak1550 ENSG00000185834","+",55074644,55075140,"downstream",106951,106455,"NearestStart","RPL12P4","chr20",55181595,55181985,72,".",115.67,-1,-1
"1551","20",55244084,55244253,170,"peak1551","ENSG00000235166","peak1551 ENSG00000235166","+",55408898,55482777,"upstream",-164814,164645,"NearestStart","LINC01440","chr20",55244084,55244253,78,".",124.2,-1,-1
"1552","20",55309945,55310807,863,"peak1552","ENSG00000235166","peak1552 ENSG00000235166","+",55408898,55482777,"upstream",-98953,98091,"NearestStart","LINC01440","chr20",55309945,55310807,467,".",742.59,-1,-1
"1553","20",55333668,55334182,515,"peak1553","ENSG00000235166","peak1553 ENSG00000235166","+",55408898,55482777,"upstream",-75230,74716,"NearestStart","LINC01440","chr20",55333668,55334182,184,".",292.86,-1,-1
"1554","20",56267845,56268332,488,"peak1554","ENSG00000235594","peak1554 ENSG00000235594","+",56267872,56269231,"overlapStart",-27,27,"NearestStart","RP11-380D15.2","chr20",56267845,56268332,78,".",124.97,-1,-1
"1555","20",56629777,56630290,514,"peak1555","ENSG00000087510","peak1555 ENSG00000087510","+",56629302,56639283,"inside",475,475,"NearestStart","TFAP2C","chr20",56629777,56630290,347,".",551.96,-1,-1
"1556","20",61045167,61045537,371,"peak1556","ENSG00000229755","peak1556 ENSG00000229755","-",61077224,61077816,"downstream",32649,31687,"NearestStart","RP5-827L5.2","chr20",61045167,61045537,133,".",212.31,-1,-1
"1557","20",62869672,62869989,318,"peak1557","ENSG00000236527","peak1557 ENSG00000236527","-",62872250,62873076,"downstream",3404,2261,"NearestStart","ARF4P2","chr20",62869672,62869989,72,".",114.67,-1,-1
"1558","21",15057153,15057529,377,"peak1558","ENSG00000279390","peak1558 ENSG00000279390","+",15050189,15052379,"downstream",6964,4774,"NearestStart","AF127577.13","chr21",15057153,15057529,128,".",204.4,-1,-1
"1559","21",15676354,15676757,404,"peak1559","ENSG00000221497","peak1559 ENSG00000221497","+",15693208,15693303,"upstream",-16854,16451,"NearestStart","AL034449.1","chr21",15676354,15676757,103,".",163.66,-1,-1
"1560","21",15678380,15678885,506,"peak1560","ENSG00000221497","peak1560 ENSG00000221497","+",15693208,15693303,"upstream",-14828,14323,"NearestStart","AL034449.1","chr21",15678380,15678885,270,".",428.97,-1,-1
"1561","21",15722646,15722923,278,"peak1561","ENSG00000155313","peak1561 ENSG00000155313","+",15730025,15880069,"upstream",-7379,7102,"NearestStart","USP25","chr21",15722646,15722923,80,".",127.78,-1,-1
"1562","21",16572281,16572624,344,"peak1562","ENSG00000269950","peak1562 ENSG00000269950","-",16574718,16582637,"downstream",10356,2094,"NearestStart","AP000962.2","chr21",16572281,16572624,131,".",209.54,-1,-1
"1563","21",16582430,16582934,505,"peak1563","ENSG00000269950","peak1563 ENSG00000269950","-",16574718,16582637,"overlapStart",207,207,"NearestStart","AP000962.2","chr21",16582430,16582934,203,".",323.49,-1,-1
"1564","21",17552098,17552381,284,"peak1564","ENSG00000199962","peak1564 ENSG00000199962","+",17576798,17576906,"upstream",-24700,24417,"NearestStart","Y_RNA","chr21",17552098,17552381,71,".",113.39,-1,-1
"1565","21",18923052,18923347,296,"peak1565","ENSG00000279156","peak1565 ENSG00000279156","+",18917213,18917429,"downstream",5839,5623,"NearestStart","RP4-646P19.1","chr21",18923052,18923347,65,".",104.31,-1,-1
"1566","21",22400640,22400986,347,"peak1566","ENSG00000223488","peak1566 ENSG00000223488","-",22436290,22438349,"downstream",37709,35304,"NearestStart","MAPK6PS2","chr21",22400640,22400986,65,".",103.82,-1,-1
"1567","21",22401361,22401747,387,"peak1567","ENSG00000223488","peak1567 ENSG00000223488","-",22436290,22438349,"downstream",36988,34543,"NearestStart","MAPK6PS2","chr21",22401361,22401747,84,".",133.54,-1,-1
"1568","21",22402594,22402934,341,"peak1568","ENSG00000223488","peak1568 ENSG00000223488","-",22436290,22438349,"downstream",35755,33356,"NearestStart","MAPK6PS2","chr21",22402594,22402934,175,".",278.34,-1,-1
"1569","21",22436106,22436567,462,"peak1569","ENSG00000223488","peak1569 ENSG00000223488","-",22436290,22438349,"overlapEnd",2243,184,"NearestStart","MAPK6PS2","chr21",22436106,22436567,155,".",246.41,-1,-1
"1570","21",22520364,22520674,311,"peak1570","ENSG00000234034","peak1570 ENSG00000234034","-",22500604,22520058,"upstream",-306,306,"NearestStart","AP000959.2","chr21",22520364,22520674,98,".",156.17,-1,-1
"1571","21",22611046,22611774,729,"peak1571","ENSG00000234034","peak1571 ENSG00000234034","-",22500604,22520058,"upstream",-90988,90988,"NearestStart","AP000959.2","chr21",22611046,22611774,223,".",354.74,-1,-1
"1572","21",22641138,22641500,363,"peak1572","ENSG00000234034","peak1572 ENSG00000234034","-",22500604,22520058,"upstream",-121080,121080,"NearestStart","AP000959.2","chr21",22641138,22641500,87,".",139.05,-1,-1
"1573","21",23269582,23270225,644,"peak1573","ENSG00000223078","peak1573 ENSG00000223078","-",23281736,23281909,"downstream",12327,11511,"NearestStart","RNU2-55P","chr21",23269582,23270225,258,".",410.7,-1,-1
"1574","21",23293642,23294198,557,"peak1574","ENSG00000223078","peak1574 ENSG00000223078","-",23281736,23281909,"upstream",-11733,11733,"NearestStart","RNU2-55P","chr21",23293642,23294198,188,".",298.94,-1,-1
"1575","21",23772358,23772732,375,"peak1575","ENSG00000277305","peak1575 ENSG00000277305","-",23841559,23841643,"downstream",69285,68827,"NearestStart","AP000960.1","chr21",23772358,23772732,63,".",101.63,-1,-1
"1576","21",27760916,27761632,717,"peak1576","ENSG00000225298","peak1576 ENSG00000225298","+",27722379,27751233,"downstream",38537,9683,"NearestStart","LINC00113","chr21",27760916,27761632,285,".",453.74,-1,-1
"1577","21",27762035,27762473,439,"peak1577","ENSG00000225298","peak1577 ENSG00000225298","+",27722379,27751233,"downstream",39656,10802,"NearestStart","LINC00113","chr21",27762035,27762473,119,".",190.16,-1,-1
"1578","21",27762480,27762967,488,"peak1578","ENSG00000225298","peak1578 ENSG00000225298","+",27722379,27751233,"downstream",40101,11247,"NearestStart","LINC00113","chr21",27762480,27762967,228,".",363.65,-1,-1
"1579","21",30230080,30230529,450,"peak1579","ENSG00000156284","peak1579 ENSG00000156284","-",30214006,30216073,"upstream",-14007,14007,"NearestStart","CLDN8","chr21",30230080,30230529,180,".",286.33,-1,-1
"1580","21",30750871,30751538,668,"peak1580","ENSG00000187026","peak1580 ENSG00000187026","-",30746794,30747233,"upstream",-3638,3638,"NearestStart","KRTAP21-2","chr21",30750871,30751538,350,".",557.6,-1,-1
"1581","21",30754296,30754721,426,"peak1581","ENSG00000187005","peak1581 ENSG00000187005","-",30754830,30755428,"downstream",1132,109,"NearestStart","KRTAP21-1","chr21",30754296,30754721,84,".",134.94,-1,-1
"1582","21",30758385,30758839,455,"peak1582","ENSG00000187005","peak1582 ENSG00000187005","-",30754830,30755428,"upstream",-2957,2957,"NearestStart","KRTAP21-1","chr21",30758385,30758839,278,".",443.05,-1,-1
"1583","21",30759023,30759523,501,"peak1583","ENSG00000238257","peak1583 ENSG00000238257","-",30762682,30762882,"downstream",3859,3159,"NearestStart","AP000244.11","chr21",30759023,30759523,172,".",273.44,-1,-1
"1584","21",30768772,30769038,267,"peak1584","ENSG00000238257","peak1584 ENSG00000238257","-",30762682,30762882,"upstream",-5890,5890,"NearestStart","AP000244.11","chr21",30768772,30769038,100,".",159.74,-1,-1
"1585","21",30801558,30801885,328,"peak1585","ENSG00000233036","peak1585 ENSG00000233036","-",30802242,30802427,"downstream",869,357,"NearestStart","KRTAP8-2P","chr21",30801558,30801885,112,".",178.88,-1,-1
"1586","21",30805561,30806262,702,"peak1586","ENSG00000227840","peak1586 ENSG00000227840","-",30806932,30807119,"downstream",1558,670,"NearestStart","KRTAP8-3P","chr21",30805561,30806262,67,".",107.58,-1,-1
"1587","21",30881405,30882120,716,"peak1587","ENSG00000182591","peak1587 ENSG00000182591","-",30880644,30881555,"overlapStart",150,150,"NearestStart","KRTAP11-1","chr21",30881405,30882120,488,".",775.73,-1,-1
"1588","21",31518960,31519177,218,"peak1588","ENSG00000237594","peak1588 ENSG00000237594","+",31559245,31560487,"upstream",-40285,40068,"NearestStart","AP000251.3","chr21",31518960,31519177,88,".",140.51,-1,-1
"1589","21",32608523,32608841,319,"peak1589","ENSG00000265590","peak1589 ENSG00000265590","-",32578822,32612281,"inside",3758,3440,"NearestStart","AP000275.65","chr21",32608523,32608841,85,".",136.32,-1,-1
"1590","21",32797559,32797825,267,"peak1590","ENSG00000279690","peak1590 ENSG00000279690","-",32790673,32791504,"upstream",-6055,6055,"NearestStart","AP000280.66","chr21",32797559,32797825,71,".",113.39,-1,-1
"1591","21",32901701,32902111,411,"peak1591","ENSG00000232360","peak1591 ENSG00000232360","-",32844367,32849934,"upstream",-51767,51767,"NearestStart","AP000281.2","chr21",32901701,32902111,318,".",505.64,-1,-1
"1592","21",33434144,33434434,291,"peak1592","ENSG00000159128","peak1592 ENSG00000159128","+",33402896,33479348,"inside",31248,31248,"NearestStart","IFNGR2","chr21",33434144,33434434,85,".",136.11,-1,-1
"1593","21",36100731,36101234,504,"peak1593","ENSG00000233393","peak1593 ENSG00000233393","+",36104881,36109690,"upstream",-4150,3647,"NearestStart","AP000688.29","chr21",36100731,36101234,148,".",236.59,-1,-1
"1594","21",36103022,36103354,333,"peak1594","ENSG00000233393","peak1594 ENSG00000233393","+",36104881,36109690,"upstream",-1859,1527,"NearestStart","AP000688.29","chr21",36103022,36103354,150,".",238.73,-1,-1
"1595","21",36106878,36107481,604,"peak1595","ENSG00000233393","peak1595 ENSG00000233393","+",36104881,36109690,"inside",1997,1997,"NearestStart","AP000688.29","chr21",36106878,36107481,541,".",860.33,-1,-1
"1596","21",36109170,36109800,631,"peak1596","ENSG00000233393","peak1596 ENSG00000233393","+",36104881,36109690,"overlapEnd",4289,110,"NearestStart","AP000688.29","chr21",36109170,36109800,384,".",610.69,-1,-1
"1597","21",37560274,37560853,580,"peak1597","ENSG00000233213","peak1597 ENSG00000233213","-",37717102,37719569,"downstream",159295,156249,"NearestStart","KCNJ6-AS1","chr21",37560274,37560853,158,".",251.72,-1,-1
"1598","21",37565558,37565954,397,"peak1598","ENSG00000233213","peak1598 ENSG00000233213","-",37717102,37719569,"downstream",154011,151148,"NearestStart","KCNJ6-AS1","chr21",37565558,37565954,127,".",202.43,-1,-1
"1599","21",38444281,38444670,390,"peak1599","ENSG00000231480","peak1599 ENSG00000231480","+",38502445,38502621,"upstream",-58164,57775,"NearestStart","SNRPGP13","chr21",38444281,38444670,85,".",135.79,-1,-1
"1600","21",38640195,38640560,366,"peak1600","ENSG00000157554","peak1600 ENSG00000157554","-",38380027,38661780,"inside",21585,21220,"NearestStart","ERG","chr21",38640195,38640560,224,".",357.2,-1,-1
"1601","21",38936966,38937432,467,"peak1601","ENSG00000205622","peak1601 ENSG00000205622","-",38863676,38956467,"inside",19501,19035,"NearestStart","AF064858.6","chr21",38936966,38937432,156,".",249.4,-1,-1
"1602","21",41682155,41682459,305,"peak1602","ENSG00000227702","peak1602 ENSG00000227702","+",41679181,41697336,"inside",2974,2974,"NearestStart","LINC00111","chr21",41682155,41682459,82,".",131.39,-1,-1
"1603","21",41696243,41697043,801,"peak1603","ENSG00000227702","peak1603 ENSG00000227702","+",41679181,41697336,"inside",17062,293,"NearestStart","LINC00111","chr21",41696243,41697043,294,".",467.31,-1,-1
"1604","21",41712329,41712623,295,"peak1604","ENSG00000236384","peak1604 ENSG00000236384","-",41711520,41715775,"inside",3446,809,"NearestStart","LINC00479","chr21",41712329,41712623,171,".",272.72,-1,-1
"1605","21",41754735,41755086,352,"peak1605","ENSG00000275166","peak1605 ENSG00000275166","-",41746772,41746841,"upstream",-7894,7894,"NearestStart","MIR6814","chr21",41754735,41755086,128,".",204.81,-1,-1
"1606","21",43376300,43376601,302,"peak1606","ENSG00000225637","peak1606 ENSG00000225637","+",43363332,43366566,"downstream",12968,9734,"NearestStart","AP001046.6","chr21",43376300,43376601,78,".",124.78,-1,-1
"1607","21",43796355,43796773,419,"peak1607","ENSG00000160214","peak1607 ENSG00000160214","+",43789513,43805293,"inside",6842,6842,"NearestStart","RRP1","chr21",43796355,43796773,301,".",478.83,-1,-1
"1608","21",45007114,45007280,167,"peak1608","ENSG00000275874","peak1608 ENSG00000275874","-",44999208,45004727,"upstream",-2387,2387,"NearestStart","LINC00162","chr21",45007114,45007280,69,".",110.59,-1,-1
"1609","21",46167827,46168067,241,"peak1609","ENSG00000160282","peak1609 ENSG00000160282","-",46136262,46155567,"upstream",-12260,12260,"NearestStart","FTCD","chr21",46167827,46168067,87,".",139.7,-1,-1
"1610","22",21241836,21242173,338,"peak1610","ENSG00000133475","peak1610 ENSG00000133475","-",21207973,21227637,"upstream",-14199,14199,"NearestStart","GGT2","chr22",21241836,21242173,178,".",282.94,-1,-1
"1611","22",21271084,21271433,350,"peak1611","ENSG00000226885","peak1611 ENSG00000226885","+",21268161,21268903,"downstream",2923,2181,"NearestStart","E2F6P3","chr22",21271084,21271433,93,".",147.79,-1,-1
"1612","22",23801133,23801441,309,"peak1612","ENSG00000099956","peak1612 ENSG00000099956","+",23786963,23834516,"inside",14170,14170,"NearestStart","SMARCB1","chr22",23801133,23801441,125,".",199.8,-1,-1
"1613","22",24608102,24608441,340,"peak1613","ENSG00000230947","peak1613 ENSG00000230947","+",24598054,24599398,"downstream",10048,8704,"NearestStart","AP000356.2","chr22",24608102,24608441,100,".",159.6,-1,-1
"1614","22",24922105,24922502,398,"peak1614","ENSG00000199783","peak1614 ENSG00000199783","-",24901147,24901214,"upstream",-20891,20891,"NearestStart","SNORD56","chr22",24922105,24922502,141,".",224.61,-1,-1
"1615","22",25619435,25619692,258,"peak1615","ENSG00000224003","peak1615 ENSG00000224003","+",25647261,25649232,"upstream",-27826,27569,"NearestStart","YES1P1","chr22",25619435,25619692,71,".",113.39,-1,-1
"1616","22",27173376,27173829,454,"peak1616","ENSG00000231405","peak1616 ENSG00000231405","+",27143478,27159878,"downstream",29898,13498,"NearestStart","CTA-992D9.7","chr22",27173376,27173829,195,".",310.76,-1,-1
"1617","22",27741285,27741656,372,"peak1617","ENSG00000226169","peak1617 ENSG00000226169","+",27716480,27721677,"downstream",24805,19608,"NearestStart","RP11-375H17.1","chr22",27741285,27741656,212,".",338.05,-1,-1
"1618","22",28995808,28996121,314,"peak1618","ENSG00000235786","peak1618 ENSG00000235786","+",28992721,29018620,"inside",3087,3087,"NearestStart","ZNRF3-IT1","chr22",28995808,28996121,71,".",114.16,-1,-1
"1619","22",29186725,29186963,239,"peak1619","ENSG00000251952","peak1619 ENSG00000251952","-",29191697,29191808,"downstream",5083,4734,"NearestStart","RNU6-1219P","chr22",29186725,29186963,187,".",297.84,-1,-1
"1620","22",29204756,29205063,308,"peak1620","ENSG00000186998","peak1620 ENSG00000186998","+",29205851,29259597,"upstream",-1095,788,"NearestStart","EMID1","chr22",29204756,29205063,63,".",100.11,-1,-1
"1621","22",29209584,29210170,587,"peak1621","ENSG00000186998","peak1621 ENSG00000186998","+",29205851,29259597,"inside",3733,3733,"NearestStart","EMID1","chr22",29209584,29210170,530,".",843.37,-1,-1
"1622","22",29214414,29215036,623,"peak1622","ENSG00000186998","peak1622 ENSG00000186998","+",29205851,29259597,"inside",8563,8563,"NearestStart","EMID1","chr22",29214414,29215036,262,".",416.65,-1,-1
"1623","22",29215295,29216085,791,"peak1623","ENSG00000186998","peak1623 ENSG00000186998","+",29205851,29259597,"inside",9444,9444,"NearestStart","EMID1","chr22",29215295,29216085,554,".",880.91,-1,-1
"1624","22",29218810,29219472,663,"peak1624","ENSG00000186998","peak1624 ENSG00000186998","+",29205851,29259597,"inside",12959,12959,"NearestStart","EMID1","chr22",29218810,29219472,314,".",499.26,-1,-1
"1625","22",29774016,29774362,347,"peak1625","ENSG00000184076","peak1625 ENSG00000184076","+",29767369,29770413,"downstream",6647,3603,"NearestStart","UQCR10","chr22",29774016,29774362,120,".",191.51,-1,-1
"1626","22",29913268,29913987,720,"peak1626","ENSG00000207455","peak1626 ENSG00000207455","-",29899587,29899693,"upstream",-13575,13575,"NearestStart","RNU6-331P","chr22",29913268,29913987,361,".",574.97,-1,-1
"1627","22",30018113,30018290,178,"peak1627","ENSG00000279159","peak1627 ENSG00000279159","-",29978950,30028236,"inside",10123,9946,"NearestStart","RP3-394A18.1","chr22",30018113,30018290,72,".",114.44,-1,-1
"1628","22",30194768,30195095,328,"peak1628","ENSG00000225676","peak1628 ENSG00000225676","-",30184644,30207109,"inside",12341,10124,"NearestStart","RP3-438O4.4","chr22",30194768,30195095,66,".",106.1,-1,-1
"1629","22",30195197,30195465,269,"peak1629","ENSG00000225676","peak1629 ENSG00000225676","-",30184644,30207109,"inside",11912,10553,"NearestStart","RP3-438O4.4","chr22",30195197,30195465,133,".",212.31,-1,-1
"1630","22",30440243,30440431,189,"peak1630","ENSG00000230137","peak1630 ENSG00000230137","+",30439837,30440318,"overlapEnd",406,75,"NearestStart","RP4-539M6.18","chr22",30440243,30440431,72,".",114.72,-1,-1
"1631","22",30450606,30450999,394,"peak1631","ENSG00000230137","peak1631 ENSG00000230137","+",30439837,30440318,"downstream",10769,10288,"NearestStart","RP4-539M6.18","chr22",30450606,30450999,218,".",347.65,-1,-1
"1632","22",30932359,30932762,404,"peak1632","ENSG00000235989","peak1632 ENSG00000235989","+",30922308,30932449,"overlapEnd",10051,90,"NearestStart","MORC2-AS1","chr22",30932359,30932762,404,".",642.2,-1,-1
"1633","22",31451554,31451807,254,"peak1633","ENSG00000240591","peak1633 ENSG00000240591","+",31454251,31464204,"upstream",-2697,2444,"NearestStart","RP11-247I13.11","chr22",31451554,31451807,76,".",121.22,-1,-1
"1634","22",31928023,31928336,314,"peak1634","ENSG00000128245","peak1634 ENSG00000128245","+",31944461,31957603,"upstream",-16438,16125,"NearestStart","YWHAH","chr22",31928023,31928336,65,".",104.7,-1,-1
"1635","22",31975851,31976152,302,"peak1635","ENSG00000230866","peak1635 ENSG00000230866","+",31970823,31973475,"downstream",5028,2376,"NearestStart","CTA-342B11.2","chr22",31975851,31976152,148,".",236.37,-1,-1
"1636","22",31982109,31982587,479,"peak1636","ENSG00000240647","peak1636 ENSG00000240647","-",31981147,31981427,"upstream",-682,682,"NearestStart","RN7SL305P","chr22",31982109,31982587,90,".",144.23,-1,-1
"1637","22",37585193,37585493,301,"peak1637","ENSG00000100079","peak1637 ENSG00000100079","-",37570246,37582616,"upstream",-2577,2577,"NearestStart","LGALS2","chr22",37585193,37585493,71,".",113.8,-1,-1
"1638","22",37908127,37908457,331,"peak1638","ENSG00000100139","peak1638 ENSG00000100139","+",37905657,37942822,"inside",2470,2470,"NearestStart","MICALL1","chr22",37908127,37908457,121,".",192.47,-1,-1
"1639","22",38614556,38614891,336,"peak1639","ENSG00000224279","peak1639 ENSG00000224279","-",38574931,38575431,"upstream",-39125,39125,"NearestStart","RP1-199H16.6","chr22",38614556,38614891,101,".",161.57,-1,-1
"1640","22",38618794,38619115,322,"peak1640","ENSG00000184949","peak1640 ENSG00000184949","-",38578120,38656629,"inside",37835,37514,"NearestStart","FAM227A","chr22",38618794,38619115,212,".",337.5,-1,-1
"1641","22",39198791,39199079,289,"peak1641","ENSG00000227009","peak1641 ENSG00000227009","+",39155525,39155945,"downstream",43266,42846,"NearestStart","FUNDC2P4","chr22",39198791,39199079,194,".",309.33,-1,-1
"1642","22",39570901,39571130,230,"peak1642","ENSG00000100346","peak1642 ENSG00000100346","+",39570753,39689737,"inside",148,148,"NearestStart","CACNA1I","chr22",39570901,39571130,65,".",103.3,-1,-1
"1643","22",39572234,39572493,260,"peak1643","ENSG00000100346","peak1643 ENSG00000100346","+",39570753,39689737,"inside",1481,1481,"NearestStart","CACNA1I","chr22",39572234,39572493,67,".",107.06,-1,-1
"1644","22",39688822,39689197,376,"peak1644","ENSG00000235647","peak1644 ENSG00000235647","+",39750127,39751293,"upstream",-61305,60930,"NearestStart","RP1-172B20.6","chr22",39688822,39689197,133,".",212.31,-1,-1
"1645","22",39757110,39757425,316,"peak1645","ENSG00000235647","peak1645 ENSG00000235647","+",39750127,39751293,"downstream",6983,5817,"NearestStart","RP1-172B20.6","chr22",39757110,39757425,135,".",215.44,-1,-1
"1646","22",40059796,40060031,236,"peak1646","ENSG00000100354","peak1646 ENSG00000100354","+",40044817,40335808,"inside",14979,14979,"NearestStart","TNRC6B","chr22",40059796,40060031,82,".",131.39,-1,-1
"1647","22",41128685,41129091,407,"peak1647","ENSG00000221160","peak1647 ENSG00000221160","+",41092513,41092566,"downstream",36172,36119,"NearestStart","MIR1281","chr22",41128685,41129091,231,".",368.2,-1,-1
"1648","22",43130428,43130824,397,"peak1648","ENSG00000100294","peak1648 ENSG00000100294","-",43132206,43143394,"downstream",12966,1382,"NearestStart","MCAT","chr22",43130428,43130824,249,".",396.45,-1,-1
"1649","22",46574598,46574922,325,"peak1649","ENSG00000075240","peak1649 ENSG00000075240","+",46576012,46679790,"upstream",-1414,1090,"NearestStart","GRAMD4","chr22",46574598,46574922,90,".",144.34,-1,-1
"1650","22",46773491,46773820,330,"peak1650","ENSG00000054611","peak1650 ENSG00000054611","+",46762617,47175699,"inside",10874,10874,"NearestStart","TBC1D22A","chr22",46773491,46773820,96,".",153.61,-1,-1
"1651","22",46861711,46862052,342,"peak1651","ENSG00000280080","peak1651 ENSG00000280080","-",46915328,46915908,"downstream",54197,53276,"NearestStart","U51561.1","chr22",46861711,46862052,107,".",170.33,-1,-1
"1652","22",46887795,46888253,459,"peak1652","ENSG00000280080","peak1652 ENSG00000280080","-",46915328,46915908,"downstream",28113,27075,"NearestStart","U51561.1","chr22",46887795,46888253,472,".",750.73,-1,-1
"1653","3",1272852,1273285,434,"peak1653","ENSG00000232563","peak1653 ENSG00000232563","-",1394173,1394448,"downstream",121596,120888,"NearestStart","CRB3P1","chr3",1272852,1273285,120,".",191.51,-1,-1
"1654","3",3675488,3675761,274,"peak1654","ENSG00000223036","peak1654 ENSG00000223036","+",3646456,3646578,"downstream",29032,28910,"NearestStart","AC024158.1","chr3",3675488,3675761,67,".",106.44,-1,-1
"1655","3",3677984,3678328,345,"peak1655","ENSG00000223036","peak1655 ENSG00000223036","+",3646456,3646578,"downstream",31528,31406,"NearestStart","AC024158.1","chr3",3677984,3678328,107,".",171.17,-1,-1
"1656","3",3678425,3678845,421,"peak1656","ENSG00000223036","peak1656 ENSG00000223036","+",3646456,3646578,"downstream",31969,31847,"NearestStart","AC024158.1","chr3",3678425,3678845,150,".",238.85,-1,-1
"1657","3",4728792,4729272,481,"peak1657","ENSG00000275981","peak1657 ENSG00000275981","+",4750333,4750685,"upstream",-21541,21061,"NearestStart","EGOT","chr3",4728792,4729272,163,".",260.52,-1,-1
"1658","3",4730021,4730558,538,"peak1658","ENSG00000275981","peak1658 ENSG00000275981","+",4750333,4750685,"upstream",-20312,19775,"NearestStart","EGOT","chr3",4730021,4730558,196,".",312.03,-1,-1
"1659","3",4755458,4756124,667,"peak1659","ENSG00000235947","peak1659 ENSG00000235947","-",4749192,4751590,"upstream",-3868,3868,"NearestStart","EGOT","chr3",4755458,4756124,673,".",1069.61,-1,-1
"1660","3",4757727,4758009,283,"peak1660","ENSG00000235947","peak1660 ENSG00000235947","-",4749192,4751590,"upstream",-6137,6137,"NearestStart","EGOT","chr3",4757727,4758009,64,".",102.66,-1,-1
"1661","3",4758981,4759506,526,"peak1661","ENSG00000235947","peak1661 ENSG00000235947","-",4749192,4751590,"upstream",-7391,7391,"NearestStart","EGOT","chr3",4758981,4759506,284,".",451.19,-1,-1
"1662","3",4786099,4786431,333,"peak1662","ENSG00000281217","peak1662 ENSG00000281217","+",4782053,4782149,"downstream",4046,3950,"NearestStart","AC018816.1","chr3",4786099,4786431,105,".",168.22,-1,-1
"1663","3",4791761,4792257,497,"peak1663","ENSG00000281217","peak1663 ENSG00000281217","+",4782053,4782149,"downstream",9708,9612,"NearestStart","AC018816.1","chr3",4791761,4792257,344,".",547.65,-1,-1
"1664","3",4813872,4814341,470,"peak1664","ENSG00000281217","peak1664 ENSG00000281217","+",4782053,4782149,"downstream",31819,31723,"NearestStart","AC018816.1","chr3",4813872,4814341,190,".",301.94,-1,-1
